X,Y,OBJECTID,Straatnaam,Huisnummer,District,Postcode,Type,Start_Date,End_Date,GISID,Exploitant,AC_DC,Publiek,Autodelen,Taxi,Onst_Offst,NAAM,Opmerking
493419.73671837,6657697.18215098,211304,Transvaalstraat ,75,Berchem,2600,,12/10/2017,,OPLAADPT_8196,Blue Corner,AC,,,,straatparkeren,Transvaalstraat  75,
492519.16377048,6661974.63993615,211305,Trapstraat ,55,Antwerpen,2060,,16/10/2017,,OPLAADPT_8197,Blue Corner,AC,,,,straatparkeren,Trapstraat  55,
493461.654053676,6656907.18260953,211306,Uitbreidingstraat ,474,Berchem,2600,,20/07/2018,,OPLAADPT_8198,Blue Corner,DC,,,,straatparkeren,Uitbreidingstraat  474,
493461.654053676,6656907.18260953,211307,Uitbreidingstraat,474,Berchem,2600,,20/07/2018,,OPLAADPT_8199,Blue Corner,AC,,,,straatparkeren,Uitbreidingstraat 474,
496994.026757714,6656117.58701897,211308,Unitaslaan ,95,Deurne,2100,,18/03/2021,,OPLAADPT_8200,Blue Corner,AC,,,,straatparkeren,Unitaslaan  95,
491644.522046555,6658542.65737741,211309,Van Eycklei ,39,Antwerpen,2018,,3/03/2020,,OPLAADPT_8201,Blue Corner,AC,,,,straatparkeren,Van Eycklei  39,
491950.863480453,6670440.57011465,211310,Veltwijcklaan ,1,Ekeren,2180,,29/03/2017,,OPLAADPT_8202,Blue Corner,AC,,,,straatparkeren,Veltwijcklaan  1,
498281.788216491,6661020.39507824,211311,Venneborglaan ,148,Deurne,2100,,31/12/2017,,OPLAADPT_8203,Blue Corner,AC,,,,straatparkeren,Venneborglaan  148,
492549.179265097,6662391.40778136,211312,Viaduct-Dam,82,Antwerpen,2060,,30/01/2019,,OPLAADPT_8204,Blue Corner,AC,,,,straatparkeren,Viaduct-Dam 82,
495904.075390257,6665487.06826385,211313,Victor Roosensplein,41,Merksem,2170,,28/10/2016,,OPLAADPT_8205,Blue Corner,AC,,,,straatparkeren,Victor Roosensplein 41,
492398.465153528,6658813.55403451,211314,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8907,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211315,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8908,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211316,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8909,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
491434.546012992,6660307.54162048,211317,Sint-Jacobsmarkt,81,Antwerpen,2000,,,,OPLAADPT_9138,,AC,,,,parking,Sint-Jacobsmarkt 81,Parking Meir-Opera
491434.546012992,6660307.54162048,211318,Sint-Jacobsmarkt,81,Antwerpen,2000,,,,OPLAADPT_9139,,AC,,,,parking,Sint-Jacobsmarkt 81,Parking Meir-Opera
491784.595067508,6660186.38109372,211319,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_7959,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211320,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_7960,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211321,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_7961,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211322,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8313,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211323,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8314,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211324,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8315,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211325,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8316,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211326,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8317,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211327,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8318,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211328,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8319,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211329,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8320,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211330,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8321,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211331,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8322,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211332,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8323,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211333,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8324,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211334,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8325,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211335,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8326,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211336,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8327,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
491784.595067508,6660186.38109372,211337,Franklin Rooseveltplaats,12,Antwerpen,2000,,,,OPLAADPT_8328,,AC,,,,parking,Franklin Rooseveltplaats 12,Parking Roosevelt
488304.387596895,6658080.83520327,211338,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7978,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,211339,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7979,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,211340,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7980,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488837.318156753,6658766.96335251,211341,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9076,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211342,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9077,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211343,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9078,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211344,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9079,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211345,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9080,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211346,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9081,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211347,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9082,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211348,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9083,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211349,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9084,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211350,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9085,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
490017.321961128,6659885.3608628,211351,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_7152,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211352,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9087,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211353,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9088,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211354,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9089,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211355,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9090,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211356,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9091,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211357,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9092,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
490017.321961128,6659885.3608628,211358,Lombardenvest,11,Antwerpen,2000,,,,OPLAADPT_9093,,AC,,,,parking,Lombardenvest 11,Parking Lombardia
492398.465153528,6658813.55403451,211359,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8942,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211360,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8943,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211361,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8944,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211362,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8945,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211363,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8946,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211364,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8947,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211365,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8948,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211366,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8949,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211367,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8950,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211368,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8951,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
488837.318156753,6658766.96335251,211369,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8017,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211370,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8018,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211371,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8019,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211372,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8020,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211373,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8021,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211374,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8022,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211375,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8023,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211376,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8024,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211377,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8025,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211378,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8026,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211379,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8027,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211380,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8028,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211381,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8029,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211382,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8030,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211383,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8031,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
491558.253844559,6659930.08833691,211384,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_6778,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211385,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_6779,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211386,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9160,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211387,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9161,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211388,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9162,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211389,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9163,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211390,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9164,,AC,,,,parking,Frankrijklei ,Parking Opera
488304.387596895,6658080.83520327,211391,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7983,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488304.387596895,6658080.83520327,211392,"Waalsekaai, zone Steendok",,Antwerpen,2000,,,,OPLAADPT_7984,,AC,,,,parking,"Waalsekaai, zone Steendok ",Parking Steendok
488271.643514938,6657815.67396124,211393,Gentplaats,94,Antwerpen,2000,,,,OPLAADPT_8245,,AC,,,,parking,Gentplaats 94,Parking t Zuid
492398.465153528,6658813.55403451,211394,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8910,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211395,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8911,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211396,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8912,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
491558.253844559,6659930.08833691,211397,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9175,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211398,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9176,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211399,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9177,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211400,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9178,,AC,,,,parking,Frankrijklei ,Parking Opera
491558.253844559,6659930.08833691,211401,Frankrijklei,,Antwerpen,2000,,,,OPLAADPT_9179,,AC,,,,parking,Frankrijklei ,Parking Opera
490615.049652588,6660144.39308537,211402,Korte Klarenstraat,10,Antwerpen,2000,,,,OPLAADPT_7968,,AC,,,,parking,Korte Klarenstraat 10,Parking Shopping Meir
490615.049652588,6660144.39308537,211403,Korte Klarenstraat,10,Antwerpen,2000,,,,OPLAADPT_7969,,AC,,,,parking,Korte Klarenstraat 10,Parking Shopping Meir
491805.117868682,6661377.18516657,211404,Sint-Jansplein,,Antwerpen,2000,,,,OPLAADPT_6304,,AC,,,,parking,Sint-Jansplein ,Parking Sint-Jansplein
490981.377194191,6659430.1945871,211405,Meistraat,4,Antwerpen,2000,,,,OPLAADPT_7153,,AC,,,,parking,Meistraat 4,Parking Stadsschouwburg
490981.377194191,6659430.1945871,211406,Meistraat,4,Antwerpen,2000,,,,OPLAADPT_7154,,AC,,,,parking,Meistraat 4,Parking Stadsschouwburg
490981.377194191,6659430.1945871,211407,Meistraat,4,Antwerpen,2000,,,,OPLAADPT_8290,,AC,,,,parking,Meistraat 4,Parking Stadsschouwburg
484240.518764202,6660143.31664391,211408,Blancefloerlaan,1,Antwerpen,2050,,,,OPLAADPT_8070,,DC,,,,parking,Blancefloerlaan 1,P R Linkeroever
488837.318156753,6658766.96335251,211409,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8032,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211410,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8033,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211411,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8034,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211412,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_8035,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211413,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9047,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211414,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9048,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211415,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9049,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211416,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9050,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211417,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9051,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
488837.318156753,6658766.96335251,211418,"Waalsekaai, zone Kooldok",,Antwerpen,2000,,,,OPLAADPT_9052,,AC,,,,parking,"Waalsekaai, zone Kooldok ",Parking Kooldok
490831.186915791,6658826.44596116,211419,Frankrijklei ,166,Antwerpen,,,,,OPLAADPT_9148,,AC,,,,parking,Frankrijklei  166,Parking Nationale Bank
487826.393327913,6657669.49520617,211420,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9216,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,211421,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9217,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,211422,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9218,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
487826.393327913,6657669.49520617,211423,Michel De Braeystraat,55,2000,2000,,,,OPLAADPT_9219,,AC,,,,parking,Michel De Braeystraat 55,Parking Zuiderplein
492398.465153528,6658813.55403451,211424,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8863,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211425,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8864,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211426,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8865,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211427,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8866,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211428,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8867,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211429,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8868,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211430,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8869,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211431,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8870,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211432,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8871,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211433,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8872,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211434,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8873,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211435,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8874,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211436,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8875,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211437,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8876,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211438,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8877,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211439,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8878,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211440,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8879,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211441,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8880,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211442,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8881,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211443,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8882,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
492398.465153528,6658813.55403451,211444,Van Immerseelstraat,2,Antwerpen,2000,,,,OPLAADPT_8883,,AC,,,,parking,Van Immerseelstraat 2,Parking Centraal
